origin,policy,Q,rotation,window,n32,mean,SE
i20_new,ew99/rstar/rec9,0.01,0.78539816339744828,late,32,0.72709324092274619,0.0043572411945731731
i20_new,ew999/r0p9/cp,0.01,0.78539816339744828,late,32,0.67473025623232596,0.016183440932393964
i20_new,ew999/r0p9/rec99,0.01,0.78539816339744828,late,32,0.67416287563063193,0.016181052496884923
i20_new,ew999/r0p9/rec9,0.01,0.78539816339744828,late,32,0.30639374139288555,0.0025548103679456876
i20_new,ew999/rstar/cp,0.01,0.78539816339744828,late,32,1.0938883501033214,0.015938040571984675
i20_new,ew999/rstar/rec99,0.01,0.78539816339744828,late,32,1.0933060156857577,0.015953029420473337
i20_new,ew999/rstar/rec9,0.01,0.78539816339744828,late,32,0.7255364360088199,0.0043523244273325438
i20_new,oracle_useful/r0p9/cp,0.01,0.78539816339744828,late,32,0.11459767115296038,0.0016572470620205434
i20_new,oracle_useful/r0p9/rec99,0.01,0.78539816339744828,late,32,0.11459767115296027,0.0016572470620205436
i20_new,oracle_useful/r0p9/rec9,0.01,0.78539816339744828,late,32,0.30639374139288555,0.0025548103679456876
i20_new,oracle_useful/rstar/cp,0.01,0.78539816339744828,late,32,0.18823296405720713,0.0017239355478762077
i20_new,oracle_useful/rstar/rec99,0.01,0.78539816339744828,late,32,0.18823296405720716,0.0017239355478762127
i20_new,oracle_useful/rstar/rec9,0.01,0.78539816339744828,late,32,0.38002903429713231,0.0025358542252343144
i20_new,oracle_nuisance/r0p9/cp,0.01,0.78539816339744828,late,32,0.67543602295201866,0.016189266856503952
i20_new,oracle_nuisance/r0p9/rec99,0.01,0.78539816339744828,late,32,0.6754360229520211,0.01618926685650407
i20_new,oracle_nuisance/r0p9/rec9,0.01,0.78539816339744828,late,32,0.30639374139288555,0.0025548103679456876
i20_new,oracle_nuisance/rstar/cp,0.01,0.78539816339744828,late,32,1.0945180141632986,0.015946939157761207
i20_new,oracle_nuisance/rstar/rec99,0.01,0.78539816339744828,late,32,1.0945180141632986,0.0159469391577612
i20_new,oracle_nuisance/rstar/rec9,0.01,0.78539816339744828,late,32,0.72547573260416542,0.0043614282527203807
i20_new,native/r0p9/cp,0.10000000000000001,0,whole,32,1.4513435835945803,0.10270371325005968
i20_new,native/r0p9/rec99,0.10000000000000001,0,whole,32,1.6935922024596661,0.10832794601152086
i20_new,native/r0p9/rec9,0.10000000000000001,0,whole,32,0.69423351489058494,0.0067777157458634016
i20_new,native/rstar/cp,0.10000000000000001,0,whole,32,1.4277464612043942,0.1261739664094097
i20_new,native/rstar/rec99,0.10000000000000001,0,whole,32,1.7577366779760482,0.13268409691154257
i20_new,native/rstar/rec9,0.10000000000000001,0,whole,32,0.6787553501363659,0.023472551815114422
i20_new,full_legacy/r0p9/cp,0.10000000000000001,0,whole,32,1.3370203325052052,0.033223247558086061
i20_new,full_legacy/r0p9/rec99,0.10000000000000001,0,whole,32,1.5424231932182595,0.039136244298952204
i20_new,full_legacy/r0p9/rec9,0.10000000000000001,0,whole,32,0.69423351489058494,0.0067777157458634016
i20_new,full_legacy/rstar/cp,0.10000000000000001,0,whole,32,1.3377402981910178,0.042609209551912094
i20_new,full_legacy/rstar/rec99,0.10000000000000001,0,whole,32,1.7997451950850591,0.053775478798669139
i20_new,full_legacy/rstar/rec9,0.10000000000000001,0,whole,32,0.74912576402651709,0.010609490017311264
i20_new,ew99/r0p9/cp,0.10000000000000001,0,whole,32,1.3105117089691936,0.027975734160834254
i20_new,ew99/r0p9/rec99,0.10000000000000001,0,whole,32,1.5325155759686648,0.035805361852050861
i20_new,ew99/r0p9/rec9,0.10000000000000001,0,whole,32,0.69423351489058494,0.0067777157458634016
i20_new,ew99/rstar/cp,0.10000000000000001,0,whole,32,1.310136969503825,0.037576049649285112
i20_new,ew99/rstar/rec99,0.10000000000000001,0,whole,32,1.7959219579090884,0.051274331201270666
i20_new,ew99/rstar/rec9,0.10000000000000001,0,whole,32,0.74957829865020109,0.010139074776317916
i20_new,ew999/r0p9/cp,0.10000000000000001,0,whole,32,1.0714015034051634,0.07894322127824073
i20_new,ew999/r0p9/rec99,0.10000000000000001,0,whole,32,1.2124589854668639,0.083250255711905058
i20_new,ew999/r0p9/rec9,0.10000000000000001,0,whole,32,0.69423351489058494,0.0067777157458634016
i20_new,ew999/rstar/cp,0.10000000000000001,0,whole,32,0.98506522902080973,0.10171276400646294
i20_new,ew999/rstar/rec99,0.10000000000000001,0,whole,32,1.2138441568824461,0.10686982492460914
i20_new,ew999/rstar/rec9,0.10000000000000001,0,whole,32,0.62073663385073607,0.02079968016860128
i20_new,oracle_useful/r0p9/cp,0.10000000000000001,0,whole,32,0.54041352567497314,0.015555124194705772
i20_new,oracle_useful/r0p9/rec99,0.10000000000000001,0,whole,32,0.54041352567497314,0.015555124194705776
i20_new,oracle_useful/r0p9/rec9,0.10000000000000001,0,whole,32,0.69423351489058494,0.0067777157458634016
i20_new,oracle_useful/rstar/cp,0.10000000000000001,0,whole,32,0.33424731841456662,0.014658753191631861
i20_new,oracle_useful/rstar/rec99,0.10000000000000001,0,whole,32,0.33424731841456662,0.014658753191631865
i20_new,oracle_useful/rstar/rec9,0.10000000000000001,0,whole,32,0.48806730763017836,0.0035756972242901208
i20_new,oracle_nuisance/r0p9/cp,0.10000000000000001,0,whole,32,4.7341809593967286,0.12993484520076121
i20_new,oracle_nuisance/r0p9/rec99,0.10000000000000001,0,whole,32,4.7341809593967286,0.12993484520076123
i20_new,oracle_nuisance/r0p9/rec9,0.10000000000000001,0,whole,32,0.69423351489058494,0.0067777157458634016
i20_new,oracle_nuisance/rstar/cp,0.10000000000000001,0,whole,32,5.1504287682604284,0.1288725799884595
i20_new,oracle_nuisance/rstar/rec99,0.10000000000000001,0,whole,32,5.1504287682604293,0.12887257998845952
i20_new,oracle_nuisance/rstar/rec9,0.10000000000000001,0,whole,32,1.110481323754285,0.0066660257313626552
i20_new,native/r0p9/cp,0.10000000000000001,0,startup,32,2.106321957028173,0.27879521769123145
i20_new,native/r0p9/rec99,0.10000000000000001,0,startup,32,2.2738854704501303,0.31215361893291943
i20_new,native/r0p9/rec9,0.10000000000000001,0,startup,32,0.90122995873790934,0.068381334175362476
i20_new,native/rstar/cp,0.10000000000000001,0,startup,32,2.0995386615418044,0.28052642029414498
i20_new,native/rstar/rec99,0.10000000000000001,0,startup,32,2.2898948506316907,0.31159875135067922
i20_new,native/rstar/rec9,0.10000000000000001,0,startup,32,0.89851706176986301,0.049563218961609749
i20_new,full_legacy/r0p9/cp,0.10000000000000001,0,startup,32,2.0439144231812238,0.26867141424822405
i20_new,full_legacy/r0p9/rec99,0.10000000000000001,0,startup,32,2.2349660399567046,0.29926714509235225
i20_new,full_legacy/r0p9/rec9,0.10000000000000001,0,startup,32,0.90122995873790934,0.068381334175362476
i20_new,full_legacy/rstar/cp,0.10000000000000001,0,startup,32,2.0336929882817767,0.26819452322992782
i20_new,full_legacy/rstar/rec99,0.10000000000000001,0,startup,32,2.2562190046460198,0.29915187105314561
i20_new,full_legacy/rstar/rec9,0.10000000000000001,0,startup,32,0.89955436031408031,0.048076292363070053
i20_new,ew99/r0p9/cp,0.10000000000000001,0,startup,32,1.6440142268104931,0.13824144918041439
i20_new,ew99/r0p9/rec99,0.10000000000000001,0,startup,32,2.0678450588307493,0.24164027053136927
i20_new,ew99/r0p9/rec9,0.10000000000000001,0,startup,32,0.90122995873790934,0.068381334175362476
i20_new,ew99/rstar/cp,0.10000000000000001,0,startup,32,1.6391268931087322,0.13140036657256865
i20_new,ew99/rstar/rec99,0.10000000000000001,0,startup,32,2.2546455818185596,0.26104323673536811
i20_new,ew99/rstar/rec9,0.10000000000000001,0,startup,32,0.9597954485937179,0.047329440124824658
i20_new,ew999/r0p9/cp,0.10000000000000001,0,startup,32,1.733789623735329,0.15528843124505753
i20_new,ew999/r0p9/rec99,0.10000000000000001,0,startup,32,2.1306152897671873,0.24975333452808296
i20_new,ew999/r0p9/rec9,0.10000000000000001,0,startup,32,0.90122995873790934,0.068381334175362476
i20_new,ew999/rstar/cp,0.10000000000000001,0,startup,32,1.73989154674921,0.14993901600690901
i20_new,ew999/rstar/rec99,0.10000000000000001,0,startup,32,2.326913020845097,0.26814558027114616
i20_new,ew999/rstar/rec9,0.10000000000000001,0,startup,32,0.96450016502671088,0.047654810548380867
i20_new,oracle_useful/r0p9/cp,0.10000000000000001,0,startup,32,2.0484710101428671,0.50628627793441994
i20_new,oracle_useful/r0p9/rec99,0.10000000000000001,0,startup,32,2.0484710101428671,0.50628627793441994
i20_new,oracle_useful/r0p9/rec9,0.10000000000000001,0,startup,32,0.90122995873790934,0.068381334175362476
i20_new,oracle_useful/rstar/cp,0.10000000000000001,0,startup,32,1.79369864591293,0.50672560945279022
i20_new,oracle_useful/rstar/rec99,0.10000000000000001,0,startup,32,1.7936986459129303,0.50672560945279022
i20_new,oracle_useful/rstar/rec9,0.10000000000000001,0,startup,32,0.64645759450797247,0.060036994659176175
i20_new,oracle_nuisance/r0p9/cp,0.10000000000000001,0,startup,32,3.6430484256839089,0.39479938605532783
i20_new,oracle_nuisance/r0p9/rec99,0.10000000000000001,0,startup,32,3.6430484256839089,0.39479938605532783
i20_new,oracle_nuisance/r0p9/rec9,0.10000000000000001,0,startup,32,0.90122995873790934,0.068381334175362476
i20_new,oracle_nuisance/rstar/cp,0.10000000000000001,0,startup,32,3.9485375062312271,0.39189910816663004
i20_new,oracle_nuisance/rstar/rec99,0.10000000000000001,0,startup,32,3.9485375062312271,0.39189910816663004
i20_new,oracle_nuisance/rstar/rec9,0.10000000000000001,0,startup,32,1.2067190392852276,0.050402637826065112
i20_new,native/r0p9/cp,0.10000000000000001,0,transition,32,2.0834196947268131,0.1701408034391978
i20_new,native/r0p9/rec99,0.10000000000000001,0,transition,32,2.4213649113471329,0.16928703251497473
i20_new,native/r0p9/rec9,0.10000000000000001,0,transition,32,0.70149858969673107,0.013186517955985386
i20_new,native/rstar/cp,0.10000000000000001,0,transition,32,2.1725422470958149,0.20079765589263188
i20_new,native/rstar/rec99,0.10000000000000001,0,transition,32,2.6350652826476804,0.19564575372608831
i20_new,native/rstar/rec9,0.10000000000000001,0,transition,32,0.80569301554870454,0.035044682714500119
i20_new,full_legacy/r0p9/cp,0.10000000000000001,0,transition,32,1.4699922510994576,0.064946369562226297
i20_new,full_legacy/r0p9/rec99,0.10000000000000001,0,transition,32,1.7135227081911251,0.079355760802047426
i20_new,full_legacy/r0p9/rec9,0.10000000000000001,0,transition,32,0.70149858969673107,0.013186517955985386
i20_new,full_legacy/rstar/cp,0.10000000000000001,0,transition,32,1.4935100506977506,0.080593194919909683
i20_new,full_legacy/rstar/rec99,0.10000000000000001,0,transition,32,2.0239906102499496,0.10984363028237223
i20_new,full_legacy/rstar/rec9,0.10000000000000001,0,transition,32,0.79107073640372882,0.020836011614892579
i20_new,ew99/r0p9/cp,0.10000000000000001,0,transition,32,1.3966171223888866,0.044564194314991694
i20_new,ew99/r0p9/rec99,0.10000000000000001,0,transition,32,1.6880821234821166,0.069933127625869507
i20_new,ew99/r0p9/rec9,0.10000000000000001,0,transition,32,0.70149858969673107,0.013186517955985386
i20_new,ew99/rstar/cp,0.10000000000000001,0,transition,32,1.4146764724939502,0.062120107488165398
i20_new,ew99/rstar/rec99,0.10000000000000001,0,transition,32,2.0071806394705147,0.10013359452738058
i20_new,ew99/rstar/rec9,0.10000000000000001,0,transition,32,0.78639252866244502,0.019606185743097724
i20_new,ew999/r0p9/cp,0.10000000000000001,0,transition,32,1.649245809238675,0.099041143859211533
i20_new,ew999/r0p9/rec99,0.10000000000000001,0,transition,32,1.9946296539643105,0.10660129825631523
i20_new,ew999/r0p9/rec9,0.10000000000000001,0,transition,32,0.70149858969673107,0.013186517955985386
i20_new,ew999/rstar/cp,0.10000000000000001,0,transition,32,1.6752895252013111,0.12594887945495348
i20_new,ew999/rstar/rec99,0.10000000000000001,0,transition,32,2.2268036137380731,0.13087517342944632
i20_new,ew999/rstar/rec9,0.10000000000000001,0,transition,32,0.76081952549407705,0.028475198212056615
i20_new,oracle_useful/r0p9/cp,0.10000000000000001,0,transition,32,0.52970319938210098,0.013312157403127578
i20_new,oracle_useful/r0p9/rec99,0.10000000000000001,0,transition,32,0.52970319938210098,0.013312157403127573
i20_new,oracle_useful/r0p9/rec9,0.10000000000000001,0,transition,32,0.70149858969673107,0.013186517955985386
i20_new,oracle_useful/rstar/cp,0.10000000000000001,0,transition,32,0.31827739856116494,0.0087014073256045776
i20_new,oracle_useful/rstar/rec99,0.10000000000000001,0,transition,32,0.31827739856116494,0.0087014073256045828
i20_new,oracle_useful/rstar/rec9,0.10000000000000001,0,transition,32,0.49007278887579514,0.0059573055873369252
i20_new,oracle_nuisance/r0p9/cp,0.10000000000000001,0,transition,32,4.6468543138444467,0.32304687323668524
i20_new,oracle_nuisance/r0p9/rec99,0.10000000000000001,0,transition,32,4.6468543138444467,0.32304687323668529
i20_new,oracle_nuisance/r0p9/rec9,0.10000000000000001,0,transition,32,0.70149858969673107,0.013186517955985386
i20_new,oracle_nuisance/rstar/cp,0.10000000000000001,0,transition,32,5.0659613735847007,0.3222536182831427
i20_new,oracle_nuisance/rstar/rec99,0.10000000000000001,0,transition,32,5.0659613735847007,0.3222536182831427
i20_new,oracle_nuisance/rstar/rec9,0.10000000000000001,0,transition,32,1.1206056494369849,0.013734426970766715
i20_new,native/r0p9/cp,0.10000000000000001,0,late,32,1.2398881378071238,0.099881471745341247
i20_new,native/r0p9/rec99,0.10000000000000001,0,late,32,1.4559172808604108,0.10956317151426806
i20_new,native/r0p9/rec9,0.10000000000000001,0,late,32,0.68515411098716361,0.007451399347561811
i20_new,native/rstar/cp,0.10000000000000001,0,late,32,1.181914652092388,0.12369438283392364
i20_new,native/rstar/rec99,0.10000000000000001,0,late,32,1.4767994908193707,0.13685383607230162
i20_new,native/rstar/rec9,0.10000000000000001,0,late,32,0.633348660124881,0.02364986177036963
i20_new,full_legacy/r0p9/cp,0.10000000000000001,0,late,32,1.2735656205710622,0.035078810699682009
i20_new,full_legacy/r0p9/rec99,0.10000000000000001,0,late,32,1.4680085771684519,0.045943690732861843
i20_new,full_legacy/r0p9/rec9,0.10000000000000001,0,late,32,0.68515411098716361,0.007451399347561811
i20_new,full_legacy/rstar/cp,0.10000000000000001,0,late,32,1.2678109494359726,0.045965644321658665
i20_new,full_legacy/rstar/rec99,0.10000000000000001,0,late,32,1.7172557768835601,0.0636816381784958
i20_new,full_legacy/rstar/rec9,0.10000000000000001,0,late,32,0.73152798577043476,0.012940335730196335
i20_new,ew99/r0p9/cp,0.10000000000000001,0,late,32,1.2735633343485755,0.035078758541398039
i20_new,ew99/r0p9/rec99,0.10000000000000001,0,late,32,1.4680012956192265,0.045942003140830266
i20_new,ew99/r0p9/rec9,0.10000000000000001,0,late,32,0.68515411098716361,0.007451399347561811
i20_new,ew99/rstar/cp,0.10000000000000001,0,late,32,1.2678087878199573,0.045965486707664656
i20_new,ew99/rstar/rec99,0.10000000000000001,0,late,32,1.7172535659770114,0.063678953443434064
i20_new,ew99/rstar/rec9,0.10000000000000001,0,late,32,0.73152679131507736,0.012940519168817926
i20_new,ew999/r0p9/cp,0.10000000000000001,0,late,32,0.87596860764410445,0.090950470257082736
i20_new,ew999/r0p9/rec99,0.10000000000000001,0,late,32,0.9472025747742856,0.097073834574559884
i20_new,ew999/r0p9/rec9,0.10000000000000001,0,late,32,0.68515411098716361,0.007451399347561811
i20_new,ew999/rstar/cp,0.10000000000000001,0,late,32,0.75283706290904606,0.11449491605488923
i20_new,ew999/rstar/rec99,0.10000000000000001,0,late,32,0.87285402436033643,0.12464400185682746
i20_new,ew999/rstar/rec9,0.10000000000000001,0,late,32,0.56725298198520124,0.022765315407527201
i20_new,oracle_useful/r0p9/cp,0.10000000000000001,0,late,32,0.49335804074723844,0.0072846988817044473
i20_new,oracle_useful/r0p9/rec99,0.10000000000000001,0,late,32,0.49335804074723844,0.007284698881704443
i20_new,oracle_useful/r0p9/rec9,0.10000000000000001,0,late,32,0.68515411098716361,0.007451399347561811
i20_new,oracle_useful/rstar/cp,0.10000000000000001,0,late,32,0.2903899167873083,0.0025363166877223784
i20_new,oracle_useful/rstar/rec99,0.10000000000000001,0,late,32,0.29038991678730836,0.0025363166877223784
i20_new,oracle_useful/rstar/rec9,0.10000000000000001,0,late,32,0.48218598702723348,0.0032077762746113786
i20_new,oracle_nuisance/r0p9/cp,0.10000000000000001,0,late,32,4.7967500375195069,0.16040836636082895
i20_new,oracle_nuisance/r0p9/rec99,0.10000000000000001,0,late,32,4.7967500375195069,0.160408366360829
i20_new,oracle_nuisance/r0p9/rec9,0.10000000000000001,0,late,32,0.68515411098716361,0.007451399347561811
i20_new,oracle_nuisance/rstar/cp,0.10000000000000001,0,late,32,5.2158320287307864,0.15982270381250321
i20_new,oracle_nuisance/rstar/rec99,0.10000000000000001,0,late,32,5.2158320287307873,0.15982270381250324
i20_new,oracle_nuisance/rstar/rec9,0.10000000000000001,0,late,32,1.1042361021984435,0.0078942558094356602
i20_new,native/r0p9/cp,0.10000000000000001,0.78539816339744828,whole,32,1.4513435835945812,0.10270371325005978
i20_new,native/r0p9/rec99,0.10000000000000001,0.78539816339744828,whole,32,1.693592202459667,0.10832794601152097
i20_new,native/r0p9/rec9,0.10000000000000001,0.78539816339744828,whole,32,0.69423351489058494,0.0067777157458634059
i20_new,native/rstar/cp,0.10000000000000001,0.78539816339744828,whole,32,1.4277464612043955,0.12617396640940981
i20_new,native/rstar/rec99,0.10000000000000001,0.78539816339744828,whole,32,1.757736677976049,0.13268409691154265
i20_new,native/rstar/rec9,0.10000000000000001,0.78539816339744828,whole,32,0.6787553501363659,0.023472551815114418
i20_new,full_legacy/r0p9/cp,0.10000000000000001,0.78539816339744828,whole,32,1.3370203325052057,0.033223247558086026
i20_new,full_legacy/r0p9/rec99,0.10000000000000001,0.78539816339744828,whole,32,1.5424231932182602,0.039136244298952252
i20_new,full_legacy/r0p9/rec9,0.10000000000000001,0.78539816339744828,whole,32,0.69423351489058494,0.0067777157458634059
i20_new,full_legacy/rstar/cp,0.10000000000000001,0.78539816339744828,whole,32,1.337740298191018,0.042609209551912088
i20_new,full_legacy/rstar/rec99,0.10000000000000001,0.78539816339744828,whole,32,1.7997451950850598,0.05377547879866923
i20_new,full_legacy/rstar/rec9,0.10000000000000001,0.78539816339744828,whole,32,0.74912576402651698,0.010609490017311271
i20_new,ew99/r0p9/cp,0.10000000000000001,0.78539816339744828,whole,32,1.310511708969194,0.027975734160834254
i20_new,ew99/r0p9/rec99,0.10000000000000001,0.78539816339744828,whole,32,1.5325155759686653,0.035805361852050889
i20_new,ew99/r0p9/rec9,0.10000000000000001,0.78539816339744828,whole,32,0.69423351489058494,0.0067777157458634059
i20_new,ew99/rstar/cp,0.10000000000000001,0.78539816339744828,whole,32,1.3101369695038252,0.037576049649285112
i20_new,ew99/rstar/rec99,0.10000000000000001,0.78539816339744828,whole,32,1.7959219579090901,0.051274331201270562
i20_new,ew99/rstar/rec9,0.10000000000000001,0.78539816339744828,whole,32,0.74957829865020109,0.010139074776317918
i20_new,ew999/r0p9/cp,0.10000000000000001,0.78539816339744828,whole,32,1.0714015034051627,0.078943221278240938
i20_new,ew999/r0p9/rec99,0.10000000000000001,0.78539816339744828,whole,32,1.2124589854668619,0.083250255711905016
i20_new,ew999/r0p9/rec9,0.10000000000000001,0.78539816339744828,whole,32,0.69423351489058494,0.0067777157458634059
i20_new,ew999/rstar/cp,0.10000000000000001,0.78539816339744828,whole,32,0.98506522902080906,0.10171276400646313
i20_new,ew999/rstar/rec99,0.10000000000000001,0.78539816339744828,whole,32,1.213844156882443,0.10686982492460921
i20_new,ew999/rstar/rec9,0.10000000000000001,0.78539816339744828,whole,32,0.62073663385073585,0.020799680168601318
i20_new,oracle_useful/r0p9/cp,0.10000000000000001,0.78539816339744828,whole,32,0.54041352567497358,0.015555124194705793
i20_new,oracle_useful/r0p9/rec99,0.10000000000000001,0.78539816339744828,whole,32,0.54041352567497358,0.015555124194705873
i20_new,oracle_useful/r0p9/rec9,0.10000000000000001,0.78539816339744828,whole,32,0.69423351489058494,0.0067777157458634059
i20_new,oracle_useful/rstar/cp,0.10000000000000001,0.78539816339744828,whole,32,0.33424731841456667,0.014658753191631877
i20_new,oracle_useful/rstar/rec99,0.10000000000000001,0.78539816339744828,whole,32,0.33424731841456662,0.014658753191631877
i20_new,oracle_useful/rstar/rec9,0.10000000000000001,0.78539816339744828,whole,32,0.48806730763017836,0.00357569722429012
i20_new,oracle_nuisance/r0p9/cp,0.10000000000000001,0.78539816339744828,whole,32,4.7341809593967277,0.12993484520076132
i20_new,oracle_nuisance/r0p9/rec99,0.10000000000000001,0.78539816339744828,whole,32,4.7341809593967517,0.12993484520076232
i20_new,oracle_nuisance/r0p9/rec9,0.10000000000000001,0.78539816339744828,whole,32,0.69423351489058494,0.0067777157458634059
i20_new,oracle_nuisance/rstar/cp,0.10000000000000001,0.78539816339744828,whole,32,5.1504287682604275,0.12887257998845955
i20_new,oracle_nuisance/rstar/rec99,0.10000000000000001,0.78539816339744828,whole,32,5.1504287682604293,0.12887257998845983
i20_new,oracle_nuisance/rstar/rec9,0.10000000000000001,0.78539816339744828,whole,32,1.1104813237542848,0.0066660257313626717
i20_new,native/r0p9/cp,0.10000000000000001,0.78539816339744828,startup,32,2.1063219570281735,0.27879521769123133
i20_new,native/r0p9/rec99,0.10000000000000001,0.78539816339744828,startup,32,2.2738854704501308,0.3121536189329196
i20_new,native/r0p9/rec9,0.10000000000000001,0.78539816339744828,startup,32,0.90122995873790934,0.068381334175362476
i20_new,native/rstar/cp,0.10000000000000001,0.78539816339744828,startup,32,2.0995386615418048,0.28052642029414487
i20_new,native/rstar/rec99,0.10000000000000001,0.78539816339744828,startup,32,2.2898948506316912,0.31159875135067944
i20_new,native/rstar/rec9,0.10000000000000001,0.78539816339744828,startup,32,0.89851706176986312,0.049563218961609777
i20_new,full_legacy/r0p9/cp,0.10000000000000001,0.78539816339744828,startup,32,2.0439144231812243,0.26867141424822405
i20_new,full_legacy/r0p9/rec99,0.10000000000000001,0.78539816339744828,startup,32,2.2349660399567051,0.29926714509235219
i20_new,full_legacy/r0p9/rec9,0.10000000000000001,0.78539816339744828,startup,32,0.90122995873790934,0.068381334175362476
i20_new,full_legacy/rstar/cp,0.10000000000000001,0.78539816339744828,startup,32,2.0336929882817767,0.26819452322992787
i20_new,full_legacy/rstar/rec99,0.10000000000000001,0.78539816339744828,startup,32,2.2562190046460193,0.29915187105314539
i20_new,full_legacy/rstar/rec9,0.10000000000000001,0.78539816339744828,startup,32,0.89955436031408031,0.048076292363070046
i20_new,ew99/r0p9/cp,0.10000000000000001,0.78539816339744828,startup,32,1.6440142268104931,0.13824144918041445
i20_new,ew99/r0p9/rec99,0.10000000000000001,0.78539816339744828,startup,32,2.0678450588307493,0.24164027053136913
i20_new,ew99/r0p9/rec9,0.10000000000000001,0.78539816339744828,startup,32,0.90122995873790934,0.068381334175362476
i20_new,ew99/rstar/cp,0.10000000000000001,0.78539816339744828,startup,32,1.6391268931087322,0.13140036657256862
i20_new,ew99/rstar/rec99,0.10000000000000001,0.78539816339744828,startup,32,2.2546455818185587,0.26104323673536806
i20_new,ew99/rstar/rec9,0.10000000000000001,0.78539816339744828,startup,32,0.95979544859371779,0.047329440124824651
i20_new,ew999/r0p9/cp,0.10000000000000001,0.78539816339744828,startup,32,1.733789623735329,0.15528843124505751
i20_new,ew999/r0p9/rec99,0.10000000000000001,0.78539816339744828,startup,32,2.1306152897671868,0.24975333452808282
i20_new,ew999/r0p9/rec9,0.10000000000000001,0.78539816339744828,startup,32,0.90122995873790934,0.068381334175362476
i20_new,ew999/rstar/cp,0.10000000000000001,0.78539816339744828,startup,32,1.7398915467492098,0.14993901600690898
i20_new,ew999/rstar/rec99,0.10000000000000001,0.78539816339744828,startup,32,2.3269130208450961,0.26814558027114616
i20_new,ew999/rstar/rec9,0.10000000000000001,0.78539816339744828,startup,32,0.96450016502671088,0.047654810548380874
i20_new,oracle_useful/r0p9/cp,0.10000000000000001,0.78539816339744828,startup,32,2.048471010142868,0.50628627793442038
i20_new,oracle_useful/r0p9/rec99,0.10000000000000001,0.78539816339744828,startup,32,2.0484710101428734,0.50628627793442238
i20_new,oracle_useful/r0p9/rec9,0.10000000000000001,0.78539816339744828,startup,32,0.90122995873790934,0.068381334175362476
i20_new,oracle_useful/rstar/cp,0.10000000000000001,0.78539816339744828,startup,32,1.7936986459129307,0.50672560945279066
i20_new,oracle_useful/rstar/rec99,0.10000000000000001,0.78539816339744828,startup,32,1.7936986459129307,0.50672560945279055
i20_new,oracle_useful/rstar/rec9,0.10000000000000001,0.78539816339744828,startup,32,0.64645759450797247,0.060036994659176168
i20_new,oracle_nuisance/r0p9/cp,0.10000000000000001,0.78539816339744828,startup,32,3.6430484256839089,0.39479938605532783
i20_new,oracle_nuisance/r0p9/rec99,0.10000000000000001,0.78539816339744828,startup,32,3.6430484256839186,0.39479938605532938
i20_new,oracle_nuisance/r0p9/rec9,0.10000000000000001,0.78539816339744828,startup,32,0.90122995873790934,0.068381334175362476
i20_new,oracle_nuisance/rstar/cp,0.10000000000000001,0.78539816339744828,startup,32,3.9485375062312276,0.39189910816663015
i20_new,oracle_nuisance/rstar/rec99,0.10000000000000001,0.78539816339744828,startup,32,3.9485375062312271,0.39189910816663004
i20_new,oracle_nuisance/rstar/rec9,0.10000000000000001,0.78539816339744828,startup,32,1.2067190392852276,0.050402637826065112
i20_new,native/r0p9/cp,0.10000000000000001,0.78539816339744828,transition,32,2.0834196947268131,0.17014080343919777
i20_new,native/r0p9/rec99,0.10000000000000001,0.78539816339744828,transition,32,2.4213649113471316,0.16928703251497476
i20_new,native/r0p9/rec9,0.10000000000000001,0.78539816339744828,transition,32,0.70149858969673118,0.013186517955985381
i20_new,native/rstar/cp,0.10000000000000001,0.78539816339744828,transition,32,2.1725422470958144,0.20079765589263188
i20_new,native/rstar/rec99,0.10000000000000001,0.78539816339744828,transition,32,2.635065282647679,0.19564575372608831
i20_new,native/rstar/rec9,0.10000000000000001,0.78539816339744828,transition,32,0.80569301554870454,0.035044682714500112
i20_new,full_legacy/r0p9/cp,0.10000000000000001,0.78539816339744828,transition,32,1.4699922510994576,0.064946369562226255
i20_new,full_legacy/r0p9/rec99,0.10000000000000001,0.78539816339744828,transition,32,1.7135227081911246,0.079355760802047398
i20_new,full_legacy/r0p9/rec9,0.10000000000000001,0.78539816339744828,transition,32,0.70149858969673118,0.013186517955985381
i20_new,full_legacy/rstar/cp,0.10000000000000001,0.78539816339744828,transition,32,1.4935100506977506,0.080593194919909697
i20_new,full_legacy/rstar/rec99,0.10000000000000001,0.78539816339744828,transition,32,2.0239906102499474,0.109843630282372
i20_new,full_legacy/rstar/rec9,0.10000000000000001,0.78539816339744828,transition,32,0.79107073640372882,0.0208360116148926
i20_new,ew99/r0p9/cp,0.10000000000000001,0.78539816339744828,transition,32,1.3966171223888866,0.044564194314991701
i20_new,ew99/r0p9/rec99,0.10000000000000001,0.78539816339744828,transition,32,1.6880821234821171,0.069933127625869618
i20_new,ew99/r0p9/rec9,0.10000000000000001,0.78539816339744828,transition,32,0.70149858969673118,0.013186517955985381
i20_new,ew99/rstar/cp,0.10000000000000001,0.78539816339744828,transition,32,1.4146764724939498,0.062120107488165419
i20_new,ew99/rstar/rec99,0.10000000000000001,0.78539816339744828,transition,32,2.0071806394705156,0.10013359452738071
i20_new,ew99/rstar/rec9,0.10000000000000001,0.78539816339744828,transition,32,0.78639252866244491,0.019606185743097762
i20_new,ew999/r0p9/cp,0.10000000000000001,0.78539816339744828,transition,32,1.6492458092386757,0.099041143859211631
